id,lang,title,year,embedding_x,embedding_y,cluster
BV038199135,ita,Appendice,2001,-368,759,0
BV037558410,fre,Le monastère royal de Brou,2000,-478,216,-1
BV037934385,spa,"Chillida y la realidad, un nuevo romanticismo?",1998,61,120,-1
BV012763827,eng,Understanding the middle ages,2000,515,-686,-1
BV040513190,ita,Alcune osservazioni sull'Ecce Homo Massimi di Caravaggio,2012,319,325,6
BV002236968,ger,Italienische Materialstudien,1911,1386,-457,-1
BV038639033,eng,Newly discovered variant settings in the hypnerotomachia poliphili,1973,-699,-819,-1
BV038059134,ger,Filippo Lippi,1998,-723,240,-1
BV047757196,fre,"Une nouvelles biographie d'Albert Durer, [2]",1876,-662,903,-1
BV037694772,ita,"Recensioni, interventi, questioni di metodo",1999,1091,722,-1
BV037921299,ita,Dorigny e Marchesini,2002,355,-313,-1
BV039593973,ita,Vagando per il quartiere Ludovisi,2011,466,-614,2
BV038361745,fre,Leonard de Vinci et l'aeronautique,1970,-355,48,-1
BV038096611,ita,Un dipinto di Giacinto Brandi a Lagosta,2009,220,-301,-1
BV037997763,ita,Edward Lear sul lago di Como,1996,-184,-337,8
BV038432417,pol,Początki warszawskich Lazienek w swietle nowych materialow,1960,257,216,-1
BV022217513,ger,Gelegentlich Gedichte,2006,-331,192,-1
BV041450312,ita,La cupola del Pantheon,2013,772,-265,-1
BV044862612,ger,Durch Musik (anders) sehen?,2018,-319,879,0
BV047636232,eng,Uprooting bias in the academy,[2022],355,-265,-1
BV048390429,eng,Polymer processing and surfaces,[2022],-282,-289,-1
BV044707903,ger,Japanische Farbholzschnitte,2007,73,-84,-1
BV046513158,eng,"El Greco, Michelangelo and the Laocoön",2019,-245,-60,-1
BV038110742,eng,From Byzantium to Princeton,2009,-564,-325,-1
BV038137736,ger,Kirchenbau und Patronat in der Mark Brandenburg,1999,319,638,-1
BV038028842,ita,La basilica di Aquileia,1985,-503,313,-1
BV038153331,ita,"[Rezension von:] Munman, Robert: Sienese Renaissance tomb monuments. - Philadelphia : American Philosophical Society",1995,564,108,-1
BV024084673,eng,The art of reflection,1996,625,433,-1
BV042406573,nor,Nasjonalmuseet - Antikk skulptur,2014,233,-530,-1
BV021660641,ger,Neues Jahrbuch für die Bühne,1835-1835,552,265,-1
BV038923849,fre,L' art des cloîtres romans,1955,-134,-506,-1
BV038386041,fre,L' abbaye de Saint-Thierry et les débuts de l'architecture gothique en Champagne,1970,-355,722,0
BV037996509,ita,La donna velata di Rovigo,2005,-24,-301,8
BV038506598,ita,Tra fiaba e realtà la pittura di Mario Mafai,1968,1018,867,-1
BV047806876,ita,Pour en finir avec...,2019,-319,180,-1
BV038966511,ger,Mit Pinsel und Federkiel,2009,24,180,9
BV038661972,ita,Il giardino piemontese e l'inizio del gusto francesizzante in Italia,1968,-932,156,-1
BV038056427,ita,Viaggio nelle architetture fortificate della pianura Pontina,1997,-306,-144,-1
BV042171533,eng,"Nature, reason, and the good life",2011,-233,-337,8
BV024096969,fre,Histoire de la vie et des ouvrages de Michel-Ange Bonarroti,1835,638,397,-1
BV038430401,und,"[Rezension von:] Reumont, Alfr.: Andrea del Sarto. - Leipzig, 1835",1853,-245,-180,-1
BV035295926,ger,Neapel,2009,208,626,5
BV047665112,fre,Mesurer l’effectivité du droit de l’environnement,[2021],797,-240,-1
BV018205804,ita,Il pensiero e l'opera di Pericle Perali,1959,380,313,-1
BV038378262,fre,Que va devenir le quartier des Halles?,1968,-674,265,-1
BV038100945,ita,Dinamiche di popolamento nel Lazio meridionale,2009,478,554,-1
BV008546252,ita,Scritti,1980,932,518,-1
BV038812720,ita,La Basilica Cattedrale di Cefalù,1988,441,-301,-1
BV038179792,ger,Zwei neu entdeckte spätmittelalterliche Firstständerbauten,2001,-134,72,9
BV038086617,ita,La città nuova,1962,-417,-373,-1
BV038181788,ger,Weisses Rauschen,2001,257,626,5
BV038642564,fre,Architecture moderne,1974,-36,240,9
BV037965729,ger,Die Restaurierungsarbeiten in der ehemaligen Jesuitenkirche St. Andreas in Düsseldorf bis 1994,2004,380,289,-1
BV021518776,eng,Crusader art in the Holy Land,2005,638,-566,-1
BV038372067,eng,The alleged Irish origin of St. Cuthbert,1956,601,120,-1
BV038102861,ger,Der Gekreuzigte als Himmelsleiter,2009,417,277,-1
BV037978000,dut,Het belang van kwartierstaatonderzoek voor de identificatie van geportretteerden,1990,-110,-578,-1
BV047118210,ger,Der Mensch in der Verantwortung,[2020],552,433,-1
BV042558718,ita,Complessi buddhistici nella Valle dello Swāt,2015,233,144,-1
BV038630887,fre,Les tables-coiffeuses de Jean-François Oeben,1962,429,-96,-1
BV041849781,ita,"Conoscenza, simulazione e salvaguardia del patrimonio architettonico monumentale",2013,-98,277,-1
BV038347561,ita,Otto Marseus van Schrieck a Firenze,1977,343,12,7
BV037841351,eng,Living art,1986,-208,-144,-1
BV037617966,ita,Il Miracolo di Bolsena,1987,147,710,5
BV037762480,ita,Lucas Cranach,1973,-429,265,-1
BV048294485,por,Os judeus portugueses de Hamburgo,2021,61,457,-1
BV040137968,ita,Sir Joshua Reynolds in Italia (1750 - 1752),2012,-24,-204,9
BV003617578,ita,La mano divina nell'iconografia cristiana,1976,-220,-60,9
BV038286714,ita,Ceramica grezza e ceramica da tavola bassomedievale dagli scavi sulla rocca di Rivoli,1986,171,349,-1
BV038176981,eng,Desire and domestic economy,2001,-969,-626,-1
BV038100714,ita,Le vicende del campanile della chiesa di S. Maria Maggiore in Tivoli,1960,184,698,5
BV036541667,eng,"Women, social leadership, and the Second World War",2010,944,-216,-1
BV044658761,rus,Geralʹdika: issledovanija i praktika,2017,920,506,-1
BV038926004,ita,Adriano Bernareggi e il Museo Diocesano di Bergamo,2006,552,-1084,-1
BV038271491,ita,Profilo della personalità e dell'opera di Gian Alberto Dell'Acqua,1989,920,-506,-1
BV038561772,eng,Inner London,1979,-122,-469,-1
BV037906436,ita,Candidature nuziali di Baldassarre Castiglione,1892,490,-108,-1
BV038448082,ita,"Gentileschi, padre e figlia",1916,478,72,-1
BV037913433,ger,Pompeji auf Bayerns Wänden,2004,-257,-265,-1
BV042906071,ita,Padiglione Italia,2015,-466,783,0
BV038174057,ita,L' inventario della collezione Loeser alla villa Gattaia,2000,417,-373,-1
BV037559587,ita,Il libro della conoscenza,2000,797,-265,-1
BV044690610,ger,Himmlische Boten,2017,134,-72,-1
BV047770082,fre,"John Ruskin, [1]",1900,380,385,6
BV038534511,eng,The glorification of Charles VIII,1954,-24,-518,-1
BV035839859,ita,"Chiesa, mondo cattolico e società civile durante la Resistenza",2009,515,-638,2
BV038628158,ger,Iserlohner Tabaksdosen,1967,-171,60,-1
BV038460900,eng,Bibliography of the principal publications of Charles Rufus Morey,1950,-98,-421,-1
BV047058826,fre,La confession & le texte licencieux,[2020],-159,457,-1
BV038860232,eng,Roger Prigent's Malmaison,2002,638,-614,-1
BV047747039,ita,Museo del Duomo di Ravenna,1895,134,409,-1
BV038393737,ger,Erhalten und neues Schaffen,1952,588,-518,2
BV038130384,ita,Hand weg Verräter!,2010,-49,84,-1
BV041255226,ger,"Türken, Mohren und Tataren",2013,539,277,-1
BV042178636,eng,Ain't I a beauty queen?,2002,380,-722,-1
BV037934871,ger,Des Papstes neue Kleider,2004,-601,72,-1
BV038197688,ita,Cesariano capiva Vitruvio?,1999,24,-397,-1
BV037642794,ita,Sigfrido Oliva,2005,-98,-108,9
BV038301803,eng,Decorum in the Magno Palazzo in Trent,1993,-453,313,-1
BV023207547,ger,Das Neue Bauen für den Neuen Menschen,2007,-159,72,-1
BV038628951,ger,Meine Ziele und Vorstellungen in neun Jahren,1973,601,-457,-1
BV038547850,swe,Drottninggravarna i Uppsala domkyrka,1958,-306,771,0
BV038347417,fre,Canova dans le néoclassicisme,1964,-1030,-710,-1
BV038261641,ita,Approvvigionamento e distribuzione dei prodotti alimentari a Siena nell'epoca comunale,1981,490,421,-1
BV039531783,ger,Nachhall der Antike,2012,-98,204,-1
BV023223178,ita,Le macchie di Leonardo,2004,171,710,5
BV038004061,ger,Am Hang vor der Mauer,2006,527,-192,-1
BV038261852,eng,A program of altarpieces for the Siena Cathedral,1983,-294,84,-1
BV044886540,ita,Antichissima Ameria,[2017],-24,-927,-1
BV037785090,ita,A venti anni dalla morte di Ottone Rosai la Galleria Pananti presenta 5 dipinti e 114 disegni,1976,380,192,-1
BV037699434,ita,Ludovico Ariosto,[1992],638,-156,-1
BV038903313,ger,Renaissance und Antike,1933,-466,-1361,-1
BV038427956,cze,Oprava článku K značce architekta J. B. Matheye,1986,-257,337,-1
BV044422418,eng,The view from the gentleman's seat,[2016],-36,168,9
BV038382287,ger,Ein unvollendetes Aquarell Franz Pforrs,1969,12,120,-1
BV038097217,ita,Il salterio di Gioacchino de Gigantibus per Sisto IV alla Biblioteca Nazionale,2009,-134,168,9
BV047763013,fre,"La sculpture, [1]",1889,404,650,-1
BV038323269,fre,La donation André Lefèvre au Musé national d'art moderne,1964,650,240,-1
BV038649354,ita,Di alcuni codoci miniati conservati nelle biblioteche tedesche e austriache,1907,-220,-518,-1
BV043757258,eng,The Lily and the Lion,[2015],503,-457,-1
BV038336936,und,"[Rezension von:] Vandenbroeck, Paul: Jheronimus Bosch : tussen volksleven en stadscultuur. - Berchem, 1987",1989,-61,313,-1
BV013900864,eng,Ancient mosaics and wallpaintings,2001,-220,-108,9
BV038146819,eng,"Noble and generous actions, by whomsoever performed",1999,-478,-385,-1
BV038584118,ger,Die besten Plakate des Jahres,1966,-171,84,-1
BV038131365,ita,Raccontano le cronache,1997,343,36,7
BV038159505,ger,Ästhetik des medialen Widerstands,2000,404,-698,-1
BV038331117,ger,Die Tragödie der Karlsfresken Alfred Rethels,1967,12,-361,-1
BV038392243,spa,Ciudades portuarias en la Corona de Aragón durante la baja edad media,1989,441,-325,-1
BV038319776,ger,Das Goldene Zeitalter Antwerpens,1955,797,192,-1
BV038380284,ger,Zur Leistung der mittelalterlichen Armbrust,1971,61,-144,-1
BV037977242,hun,Frivald középkori Szűz Mária-szobra,2004,-73,-60,-1
BV038176688,ger,Die Goldene Kutsche von Sondershausen,2001,61,0,-1
BV004545482,eng,Tribute to Lotte Brand Philip,1985,233,867,-1
BV038688150,ita,"[Rezension von:] Anelli, Luciano: Pietro Bellotti : 1625 - 1700. - Brescia : Grafo Ed.: 1996",[1998],846,72,3
BV037652176,ita,Museo Renato Guttuso,2003,233,554,5
BV038171613,ita,L' architettura conventuale eremitana nelle Marche tra Duecento e Trecento,2000,-969,-891,-1
BV038904703,ita,Philipp Hackert,1988,-306,144,-1
BV038627782,fre,Les gratte-ciel de Villeurbanne,1984,196,-566,-1
BV023097194,ger,Die Sinne und die Künste,2008,24,-373,-1
BV038860219,eng,The Forbes Collection of American historical documents,2002,-269,180,-1
BV038029971,ger,Oskar Kling,1998,490,-84,7
BV047100468,eng,Visualising the Constantinian Basilica,2020,282,144,6
BV044999623,ita,Corrispondenze,[2017],-98,542,-1
BV037653205,ita,Agostino Bosia (1886 - 1962),2006,944,-481,-1
BV047029105,spa,Santiago patrón en los caminos de trashumancia hacia Monte Sant'Angelo,2020,834,156,-1
BV038025168,eng,The representation and meaning of luxurious textiles in Franco-Flemish manuscript illumination,2007,171,180,-1
BV003299973,fre,Marinetti et le futurisme,1977,0,-132,8
BV048230715,ita,Gatti per Littoria,2021,-171,-518,-1
BV038326300,dut,De handschoen in de huwelijkssymboliek van de zeventiende eeuw,1984,12,216,-1
BV043828042,ita,"Mito e realtà, poesia e vita nel finale delle Georgiche di Virgilio",2015,-453,963,-1
BV001885690,ita,Trea,1988,-147,156,-1
BV037570352,ita,Da Dahl a Munch,2001,-61,-192,-1
BV043338382,ger,When exhibitions become politics,2017,-453,192,4
BV047891686,spa,Tornaviaje,2021,171,686,5
BV041225094,ger,Globale Handlungsfelder. Medien - Politik - Bildung,2006,478,361,-1
BV037971478,ita,"Il Decretum Gratiani MS. I.I.8 tra Bologna, Lombardia e Piemonte",2005,-331,795,0
BV038417684,ger,Kirchner heute,1980,-429,-337,-1
BV037315014,eng,The book of the secrets of the faithful of the cross,2011,294,277,6
BV038014157,ita,Dal Trionfo del Camposanto di Pisa alla Trinità di Masaccio,2006,-134,-289,-1
BV038051250,ita,Arte sacra antica a Firenze,1961,-294,807,0
BV047759157,eng,"The national competition, 1901",1901,-233,48,-1
BV038461732,eng,The funeral of Sultan Murad III of Turkey,1928,834,-36,3
BV038446778,spa,Un busto relicario del siglo XV,1980,-478,-337,-1
BV037963034,eng,The Academy of Baccio Bandinelli,2005,98,132,-1
BV038480594,ger,Ludwig Emil Grimm,1985,527,-24,7
BV037895560,ita,La Varsavia di Bellotto,1990,233,-96,-1
BV044976330,ita,La congiura di Macchia,marzo 2018,306,240,-1
BV037694975,ger,Die Bückeburger Stadtkirche,1999,-539,-277,-1
BV038596281,ita,"Francesco di Giorgio Martini, scultore",1923,-12,-602,-1
BV038245022,ita,Giovanni Boccaccio ladro di codici a Montecassino,1989,-687,-807,-1
BV038192281,eng,On Inigo Jones and the Stuart Legal Body,2002,797,24,3
BV044369906,ita,Dissonanze,[marzo 2017],417,397,-1
BV038311737,eng,Sam Francis,1962,282,240,-1
BV038698563,ger,"[Rezension von:] Ahrens, Karl-Heinz: Residenz und Herrschaft : Studien zu Herrschaftsorganisation, Herrschaftspraxis und Residenzbildung der Markgrafen von Brandenburg im späten Mittelalter. - Frankfurt a. M. , 1990",1991,134,433,-1
BV037965462,ita,Restauro e risanamento conservativo del complesso conventuale dei Servi di Maria a S. Elena (Venezia) - il lotto - uffici e servizi,2004,552,915,-1
BV037578162,ita,Gotico sulle vie di Francia,2002,196,807,5
BV037822674,ita,Mostra di pittura veneta retrospettiva e contemporanea,1930,772,-192,-1
BV038051780,ita,Una nuova lettura del Giudizio Universale di Giotto nella Cappella Scrovegni,2008,36,-192,8
BV019343734,ger,Secretum meum,2004,392,325,-1
BV043553516,eng,The Indian graphic novel,2016,-233,24,-1
BV047721865,ger,Leo Putz,1912,-331,-313,-1
BV044365578,ita,"Il maresciallo di Francia Charles de Cossé de Brissac, Signore di Caluso (1508-1564) nel V centenario della nascita",2014,453,168,7
BV038188685,ita,Per i musei d'interesse locale della Campania,2001,478,-96,-1
BV040309319,ita,Genesi e sviluppo della viabilità urbana,2009,49,-301,-1
BV038613637,ger,Eine Stickerei des frühen 14. Jahrhunderts als Bucheinband,1981,-12,-771,-1
BV046909847,spa,"España en el recuerdo, México en la esperanza. Juristas republicanos del exilio",2020,564,-494,2
BV037560252,eng,Parallel of the classical orders of architecture,1998,0,-60,9
BV038642761,ita,Problemi e aspetti dell'architettura fra Teodosio e Gregorio Magno,1980,-36,313,9
BV038321298,ger,Briefladen,1972,-331,-361,-1
BV043427841,ita,Atlas Italiæ,[2015],-134,-313,8
BV037610039,ita,Dancing,2004,-380,72,4
BV019524010,eng,Food in painting,2004,-404,795,0
BV038507153,eng,Degas's dancers: 1872 - 6,1963,-147,-542,-1
BV037547129,eng,The growth and work of the Royal Institute of British Architects 1834 - 1934,1934,-171,156,-1
BV003592437,eng,Colour,1979,269,-301,-1
BV038528843,ita,Le Torri di Breganze,1972,515,903,-1
BV038111072,ita,Gli scavi nella Santa Casa di Loreto e il problema delle origini,1997,417,421,-1
BV048447071,eng,Energy development for sustainability,[2022],-49,-60,9
BV047497544,ita,San Francesco di Paola nelle arti decorative in Sicilia,2019,576,24,-1
BV037678287,ita,Populonia,2005,343,-277,-1
BV038406952,cze,Materiálové příspěvky k historii malířství na Morave,1974,-319,108,-1
BV038416462,cze,K počátkům českého plakátu,1961,257,-265,-1
BV037952646,ger,Wohntürme in Südost-Utrecht,2004,306,-24,6
BV038167966,ita,Gli studi di lessicografia mediolatina di Augusto Marinoni,2000,73,132,-1
BV038508499,fre,Les leçons de Rome,1982,73,-36,-1
BV038457004,eng,Gainsborough's Duke and Duchess of Cumberland with Lady Luttrell,1973,-122,-445,-1
BV038364111,eng,Soldani's small bronze statuettes after Old Master sculptures in Florence,1976,294,-566,-1
BV038003711,eng,"Charles Félu (1830 - 1900), the painter without arms, one of the most universally known figures of Antwerp of his time",2006,85,216,-1
BV038164355,ita,Un episodio di restauro settecentesco in un edificio distrutto,1995,748,-72,3
BV038327917,dut,Stijlkritische navorsingen betreffende laat-antieke textilia,[1958?],-85,-48,-1
BV037619725,und,Gold und Silber,2004,-208,-385,-1
BV038564735,ger,Josef Kern,1984,846,-361,-1
BV038164913,ita,Osservazioni sui mosaici in tessere e sui cocciopisti con tessere più antichi,1997,932,180,-1
BV007120045,fre,La vie de Stendhal,1928,871,-144,-1
BV038347624,eng,Master of 1419,1956,49,-325,-1
BV038121765,ita,Alcuni chiarimenti sull'attività giovanile di Taddeo di Bartolo e il caso del polittico Casassi di Pisa,2010,306,-48,6
BV038309227,ita,Baccio della Porta (called Fra Bartolomeo),1964,564,-84,-1
BV038069651,ita,La chiesa parrocchiale di San Luca,1978,36,265,-1
BV038084851,ita,La tomba di Pietro,1967,748,1204,-1
BV005096003,fre,La mosaïque aux chevaux de l'antiquarium de Carthage,1965,-36,-216,9
BV012435983,eng,Representing women,1999,-552,-530,-1
BV037606481,ita,Duccio,2003,490,662,-1
BV038184871,eng,"[Rezension von:] Koerner, Joseph Leo: The moment of self-portraiture in German Renaissance art. - Chicago : The University of Chicago Press, 1993",1996,-220,132,-1
BV037937206,ita,La Dormitio Virginis nella Collegiata di Castiglione Olona,2004,257,-289,-1
BV043825665,ita,Dopo Leonardo,2016,171,590,5
BV041224661,eng,The Malleus Maleficarum and the construction of witchcraft: Theology and popular belief,2003,785,-253,-1
BV038192684,spa,Los paisajes de Agüero,2002,-527,-144,-1
BV038227739,ita,Le medaglie di Angelo Grilli scultore,1981,785,-204,-1
BV037926931,ger,Einführung in die Skulptur und Plastik der Moderne,2003,760,-349,-1
BV044877476,eng,"Gemäldegalerie, Staatliche Museen zu Berlin",2017,613,-614,-1
BV038150847,ita,Il Magnifico Palagio Contughi - Gulinelli di Ferrara,1999,895,506,-1
BV038651635,eng,A painting of St. John the Baptist preaching in the Galleria Palatina in Florence,1969,429,361,-1
BV041641641,fre,Défaire l'image,2013,159,457,-1
BV038202549,ger,Die Konservierung der Pallien des hl. Herbert und des hl. Anno,2002,-98,-36,-1
BV037926954,ita,Da città a capitale,1999,-196,180,-1
BV038632738,eng,Art and reality,1958,85,120,-1
BV047726129,ger,Vom Künstler und von der Form,1915,220,662,5
BV038066006,eng,A 1679 inventory ot the Schor residence at the Trinità dei Monti,2008,478,-120,-1
BV043761840,ita,Tra arte e moda,[2016],-269,-325,-1
BV047758655,fre,"Le Salon de 1875, [1]",1875,392,638,-1
BV038120495,ita,Giuliano dei Medici eletto cittadino romano nel Natale di Roma 1513,1960,171,421,-1
BV037693990,ita,Il Triangolo Nero,1988,-220,-228,-1
BV044449215,ita,Sculture di Andrea Malfatti a Rival del Garda,2017,-478,-1325,-1
BV037637688,ita,Umberto Mastroianni,2005,343,-84,7
BV038093104,ita,Roma e l'antico nel Cinquecento,1982,-171,204,-1
BV038111731,eng,Willem de Pannemaker,2010,73,662,-1
BV038153274,ger,Bilder der Bibel,1995,-981,-638,-1
BV042550766,ger,Wandmalerei entdeckt! Freilegen oder wieder verdecken?,2014,809,-686,-1
